company_id,NAME OF COMPANY,company_code,Exchange,Marker
467,Dhunseri Investments Limited,DHUNINV,NSE,EQ
468,Diamond Power Infrastructure Limited,DIACABS,NSE,BE
469,Diamines & Chemicals Limited,DIAMINESQ,NSE,EQ
470,Prataap Snacks Limited,DIAMONDYD,NSE,EQ
471,DIC India Limited,DICIND,NSE,EQ
472,Diffusion Engineers Limited,DIFFNKG,NSE,BE
473,Digidrive Distributors Limited,DIGIDRIVE,NSE,EQ
474,DiGiSPICE Technologies Limited,DIGISPICE,NSE,EQ
475,Digjam Limited,DIGJAMLMTD,NSE,BE
476,Debock Industries Limited,DIL,NSE,BE
477,Dish TV India Limited,DISHTV,NSE,EQ
478,Divgi Torqtransfer Systems Limited,DIVGIITTS,NSE,EQ
479,Divi's Laboratories Limited,DIVISLAB,NSE,EQ
480,Dixon Technologies (India) Limited,DIXON,NSE,EQ
481,DJ Mediaprint & Logistics Limited,DJML,NSE,BE
482,DLF Limited,DLF,NSE,EQ
483,D-Link (India) Limited,DLINKINDIA,NSE,EQ
484,Avenue Supermarts Limited,DMART,NSE,EQ
485,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,NSE,BE
486,Diligent Media Corporation Limited,DNAMEDIA,NSE,EQ
487,Dodla Dairy Limited,DODLA,NSE,EQ
488,Dolat Algotech Limited,DOLATALGO,NSE,EQ
489,Dollar Industries Limited,DOLLAR,NSE,EQ
490,Dolphin Offshore Enterprises (India) Limited,DOLPHIN,NSE,BE
491,DOMS Industries Limited,DOMS,NSE,EQ
492,Donear Industries Limited,DONEAR,NSE,EQ
493,D. P. Abhushan Limited,DPABHUSHAN,NSE,EQ
494,DPSC Limited,DPSCLTD,NSE,EQ
495,D P Wires Limited,DPWIRES,NSE,EQ
496,DRC Systems India Limited,DRCSYSTEMS,NSE,EQ
497,Dreamfolks Services Limited,DREAMFOLKS,NSE,EQ
498,Dredging Corporation of India Limited,DREDGECORP,NSE,EQ
499,Dr. Reddy's Laboratories Limited,DRREDDY,NSE,EQ
500,Dynacons Systems & Solutions Limited,DSSL,NSE,EQ
501,Dhunseri Tea & Industries Limited,DTIL,NSE,EQ
502,Ducon Infratechnologies Limited,DUCON,NSE,EQ
503,Dhunseri Ventures Limited,DVL,NSE,EQ
504,Dwarikesh Sugar Industries Limited,DWARKESH,NSE,EQ
505,Dynamic Cables Limited,DYCL,NSE,EQ
506,Dynamatic Technologies Limited,DYNAMATECH,NSE,EQ
507,Dynemic Products Limited,DYNPRO,NSE,EQ
508,E2E Networks Limited,E2E,NSE,EQ
509,Easy Trip Planners Limited,EASEMYTRIP,NSE,EQ
510,eClerx Services Limited,ECLERX,NSE,EQ
511,Ecos (India) Mobility & Hospitality Limited,ECOSMOBLTY,NSE,EQ
512,Edelweiss Financial Services Limited,EDELWEISS,NSE,EQ
513,Educomp Solutions Limited,EDUCOMP,NSE,BZ
514,Eicher Motors Limited,EICHERMOT,NSE,EQ
515,EID Parry India Limited,EIDPARRY,NSE,EQ
516,Enviro Infra Engineers Limited,EIEL,NSE,EQ
517,Euro India Fresh Foods Limited,EIFFL,NSE,EQ
518,EIH Associated Hotels Limited,EIHAHOTELS,NSE,EQ
519,EIH Limited,EIHOTEL,NSE,EQ
520,Eimco Elecon (India) Limited,EIMCOELECO,NSE,EQ
521,Everest Kanto Cylinder Limited,EKC,NSE,EQ
522,Eldeco Housing And Industries Limited,ELDEHSG,NSE,EQ
523,Elecon Engineering Company Limited,ELECON,NSE,EQ
524,Electrosteel Castings Limited,ELECTCAST,NSE,EQ
525,Electrotherm (India) Limited,ELECTHERM,NSE,BE
526,Elgi Equipments Limited,ELGIEQUIP,NSE,EQ
527,Elgi Rubber Company Limited,ELGIRUBCO,NSE,BE
528,Elin Electronics Limited,ELIN,NSE,EQ
529,Emami Limited,EMAMILTD,NSE,EQ
530,Emami Paper Mills Limited,EMAMIPAP,NSE,EQ
531,Emami Realty Limited,EMAMIREAL,NSE,BE
532,Embassy Developments Limited,EMBDL,NSE,EQ
533,Emcure Pharmaceuticals Limited,EMCURE,NSE,EQ
534,Electronics Mart India Limited,EMIL,NSE,EQ
535,Emkay Global Financial Services Limited,EMKAY,NSE,BE
536,Emmbi Industries Limited,EMMBI,NSE,EQ
537,EMS Limited,EMSLIMITED,NSE,EQ
538,eMudhra Limited,EMUDHRA,NSE,EQ
539,Endurance Technologies Limited,ENDURANCE,NSE,EQ
540,Energy Development Company Limited,ENERGYDEV,NSE,BE
541,Engineers India Limited,ENGINERSIN,NSE,EQ
542,Entertainment Network (India) Limited,ENIL,NSE,EQ
543,Entero Healthcare Solutions Limited,ENTERO,NSE,EQ
544,EPACK Durable Limited,EPACK,NSE,EQ
545,Epigral Limited,EPIGRAL,NSE,EQ
546,EPL Limited,EPL,NSE,EQ
547,Equippp Social Impact Technologies Limited,EQUIPPP,NSE,BE
548,Equitas Small Finance Bank Limited,EQUITASBNK,NSE,EQ
549,Eris Lifesciences Limited,ERIS,NSE,EQ
550,Eros International Media Limited,EROSMEDIA,NSE,BZ
551,Esab India Limited,ESABINDIA,NSE,EQ
552,ESAF Small Finance Bank Limited,ESAFSFB,NSE,EQ
553,Escorts Kubota Limited,ESCORTS,NSE,EQ
554,Essar Shipping Limited,ESSARSHPNG,NSE,BE
555,Integra Essentia Limited,ESSENTIA,NSE,EQ
556,Ester Industries Limited,ESTER,NSE,EQ
557,Ethos Limited,ETHOSLTD,NSE,EQ
558,Eureka Forbes Limited,EUREKAFORB,NSE,EQ
559,Eurotex Industries and Exports Limited,EUROTEXIND,NSE,BE
560,Eveready Industries India Limited,EVEREADY,NSE,EQ
561,Everest Industries Limited,EVERESTIND,NSE,BE
562,Excel Realty N Infra Limited,EXCEL,NSE,BE
563,Excel Industries Limited,EXCELINDUS,NSE,EQ
564,Exicom Tele-Systems Limited,EXICOM,NSE,EQ
565,Exide Industries Limited,EXIDEIND,NSE,EQ
566,Expleo Solutions Limited,EXPLEOSOL,NSE,EQ
567,Exxaro Tiles Limited,EXXARO,NSE,EQ
568,Fertilizers and Chemicals Travancore Limited,FACT,NSE,EQ
569,Fairchem Organics Limited,FAIRCHEMOR,NSE,EQ
570,Faze Three Limited,FAZE3Q,NSE,EQ
571,Fineotex Chemical Limited,FCL,NSE,EQ
572,Future Consumer Limited,FCONSUMER,NSE,BE
573,FCS Software Solutions Limited,FCSSOFT,NSE,EQ
574,FDC Limited,FDC,NSE,EQ
575,The Federal Bank  Limited,FEDERALBNK,NSE,EQ
576,Fedbank Financial Services Limited,FEDFINA,NSE,EQ
577,Future Enterprises Limited,FEL,NSE,BZ
578,Future Enterprises Limited,FELDVR,NSE,BE
579,Fiberweb (India) Limited,FIBERWEB,NSE,EQ
580,Fiem Industries Limited,FIEMIND,NSE,EQ
581,Filatex India Limited,FILATEX,NSE,EQ
582,Filatex Fashions Limited,FILATFASH,NSE,BE
583,Finolex Cables Limited,FINCABLES,NSE,EQ
584,Fine Organic Industries Limited,FINEORG,NSE,EQ
585,Fino Payments Bank Limited,FINOPB,NSE,EQ
586,Finolex Industries Limited,FINPIPE,NSE,EQ
587,Brainbees Solutions Limited,FIRSTCRY,NSE,EQ
588,Five-Star Business Finance Limited,FIVESTAR,NSE,EQ
589,Flair Writing Industries Limited,FLAIR,NSE,EQ
590,Flexituff Ventures International Limited,FLEXITUFF,NSE,BE
591,Future Lifestyle Fashions Limited,FLFL,NSE,BZ
592,Gujarat Fluorochemicals Limited,FLUOROCHEM,NSE,EQ
593,Federal-Mogul Goetze (India) Limited.,FMGOETZE,NSE,EQ
594,Future Market Networks Limited,FMNL,NSE,BE
595,Focus Lighting and Fixtures Limited,FOCUS,NSE,EQ
596,Foods & Inns Limited,FOODSIN,NSE,EQ
597,FORCE MOTORS LTD,FORCEMOT,NSE,EQ
598,Fortis Healthcare Limited,FORTIS,NSE,EQ
599,Foseco India Limited,FOSECOIND,NSE,EQ
600,Future Supply Chain Solutions Limited,FSC,NSE,BZ
601,Firstsource Solutions Limited,FSL,NSE,EQ
602,Fusion Finance Limited,FUSION,NSE,EQ
603,Gabriel India Limited,GABRIEL,NSE,EQ
604,Gujarat Ambuja Exports Limited,GAEL,NSE,EQ
605,GAIL (India) Limited,GAIL,NSE,EQ
606,Gala Precision Engineering Limited,GALAPREC,NSE,EQ
607,Galaxy Surfactants Limited,GALAXYSURF,NSE,EQ
608,Gallantt Ispat Limited,GALLANTT,NSE,EQ
609,Gandhar Oil Refinery (India) Limited,GANDHAR,NSE,EQ
610,Gandhi Special Tubes Limited,GANDHITUBE,NSE,EQ
611,Ganesha Ecosphere Limited,GANECOS,NSE,EQ
612,Ganesh Benzoplast Limited,GANESHBE,NSE,EQ
613,Ganesh Housing Corporation Limited,GANESHHOUC,NSE,EQ
614,Ganga Forging Limited,GANGAFORGE,NSE,EQ
615,Ganges Securities Limited,GANGESSECU,NSE,EQ
616,Gangotri Textiles Limited,GANGOTRI,NSE,BZ
617,Garware Technical Fibres Limited,GARFIBRES,NSE,EQ
618,Garuda Construction and Engineering Limited,GARUDA,NSE,EQ
619,GACM Technologies Limited,GATECH,NSE,EQ
620,GACM Technologies Limited,GATECHDVR,NSE,EQ
621,Gateway Distriparks Limited,GATEWAY,NSE,EQ
622,Gayatri Highways Limited,GAYAHWS,NSE,BE
623,Gayatri Projects Limited,GAYAPROJ,NSE,BZ
624,GeeCee Ventures Limited,GEECEE,NSE,EQ
625,Geekay Wires Limited,GEEKAYWIRE,NSE,EQ
626,Generic Engineering Construction and Projects Limited,GENCON,NSE,EQ
627,Genesys International Corporation Limited,GENESYS,NSE,EQ
628,Gensol Engineering Limited,GENSOL,NSE,EQ
629,Genus Paper & Boards Limited,GENUSPAPER,NSE,EQ
630,Genus Power Infrastructures Limited,GENUSPOWER,NSE,EQ
631,Geojit Financial Services Limited,GEOJITFSL,NSE,EQ
632,GE Power India Limited,GEPIL,NSE,EQ
633,The Great Eastern Shipping Company Limited,GESHIP,NSE,EQ
634,GFL Limited,GFLLIMITED,NSE,EQ
635,Grand Foundry Limited,GFSTEELS,NSE,BE
636,GHCL Limited,GHCL,NSE,EQ
637,GHCL Textiles Limited,GHCLTEXTIL,NSE,EQ
638,GIC Housing Finance Limited,GICHSGFIN,NSE,EQ
639,General Insurance Corporation of India,GICRE,NSE,EQ
640,Gillanders Arbuthnot & Company Limited,GILLANDERS,NSE,EQ
641,Gillette India Limited,GILLETTE,NSE,EQ
642,Ginni Filaments Limited,GINNIFILA,NSE,EQ
643,Gujarat Industries Power Company Limited,GIPCL,NSE,EQ
644,GKW Limited,GKWLIMITED,NSE,BE
645,Gland Pharma Limited,GLAND,NSE,EQ
646,GlaxoSmithKline Pharmaceuticals Limited,GLAXO,NSE,EQ
647,Glenmark Pharmaceuticals Limited,GLENMARK,NSE,EQ
648,Gujarat Lease Financing Limited,GLFL,NSE,BE
649,Global Education Limited,GLOBAL,NSE,EQ
650,Globale Tessile Limited,GLOBALE,NSE,BE
651,Global Vectra Helicorp Limited,GLOBALVECT,NSE,BE
652,Globe Textiles (India) Limited,GLOBE,NSE,EQ
653,Globus Spirits Limited,GLOBUSSPR,NSE,EQ
654,Gloster Limited,GLOSTERLTD,NSE,EQ
655,GM Breweries Limited,GMBREW,NSE,EQ
656,Gujarat Mineral Development Corporation Limited,GMDCLTD,NSE,EQ
657,GMM Pfaudler Limited,GMMPFAUDLR,NSE,EQ
658,GMR AIRPORTS LIMITED,GMRAIRPORT,NSE,EQ
659,GMR Power and Urban Infra Limited,GMRP&UI,NSE,EQ
660,GNA Axles Limited,GNA,NSE,EQ
661,Gujarat Narmada Valley Fertilizers and Chemicals Limited,GNFC,NSE,EQ
662,Goa Carbon Limited,GOACARBON,NSE,EQ
663,GOCL Corporation Limited,GOCLCORP,NSE,EQ
664,Go Fashion (India) Limited,GOCOLORS,NSE,EQ
665,Godavari Biorefineries Limited,GODAVARIB,NSE,BE
666,Godfrey Phillips India Limited,GODFRYPHLP,NSE,EQ
667,Godha Cabcon & Insulation Limited,GODHA,NSE,BE
668,Go Digit General Insurance Limited,GODIGIT,NSE,EQ
669,Godrej Agrovet Limited,GODREJAGRO,NSE,EQ
670,Godrej Consumer Products Limited,GODREJCP,NSE,EQ
671,Godrej Industries Limited,GODREJIND,NSE,EQ
672,Godrej Properties Limited,GODREJPROP,NSE,EQ
673,Goenka Diamond and Jewels Limited,GOENKA,NSE,BZ
674,Gokaldas Exports Limited,GOKEX,NSE,EQ
675,Gokul Refoils and Solvent Limited,GOKUL,NSE,EQ
676,Gokul Agro Resources Limited,GOKULAGRO,NSE,EQ
677,Golden Tobacco Limited,GOLDENTOBC,NSE,BZ
678,Goldiam International Limited,GOLDIAM,NSE,EQ
679,AION-TECH SOLUTIONS LIMITED,GOLDTECH,NSE,EQ
680,Goodluck India Limited,GOODLUCK,NSE,EQ
681,Gopal Snacks Limited,GOPAL,NSE,EQ
682,Goyal Aluminiums Limited,GOYALALUM,NSE,EQ
683,Godawari Power And Ispat limited,GPIL,NSE,EQ
684,Gujarat Pipavav Port Limited,GPPL,NSE,EQ
685,GPT Healthcare Limited,GPTHEALTH,NSE,EQ
686,GPT Infraprojects Limited,GPTINFRA,NSE,EQ
687,Granules India Limited,GRANULES,NSE,EQ
688,Graphite India Limited,GRAPHITE,NSE,EQ
689,Grasim Industries Limited,GRASIM,NSE,EQ
690,Gravita India Limited,GRAVITA,NSE,EQ
691,Greaves Cotton Limited,GREAVESCOT,NSE,EQ
692,Greenlam Industries Limited,GREENLAM,NSE,EQ
693,Greenpanel Industries Limited,GREENPANEL,NSE,EQ
694,Greenply Industries Limited,GREENPLY,NSE,EQ
695,Orient Green Power Company Limited,GREENPOWER,NSE,EQ
696,Grindwell Norton Limited,GRINDWELL,NSE,EQ
697,G R Infraprojects Limited,GRINFRA,NSE,EQ
698,GRM Overseas Limited,GRMOVER,NSE,EQ
699,The Grob Tea Company Limited,GROBTEA,NSE,EQ
700,GRP Limited,GRPLTD,NSE,EQ
701,Garden Reach Shipbuilders & Engineers Limited,GRSE,NSE,EQ
702,Garware Hi-Tech Films Limited,GRWRHITECH,NSE,EQ
703,Gujarat State Fertilizers & Chemicals Limited,GSFC,NSE,EQ
704,Global Surfaces Limited,GSLSU,NSE,EQ
705,Gujarat State Petronet Limited,GSPL,NSE,EQ
706,GSS Infotech Limited,GSS,NSE,EQ
707,G-TEC JAINX EDUCATION LIMITED,GTECJAINX,NSE,EQ
708,GTL Limited,GTL,NSE,EQ
709,GTL Infrastructure Limited,GTLINFRA,NSE,EQ
710,GTPL Hathway Limited,GTPL,NSE,EQ
711,Gufic Biosciences Limited,GUFICBIO,NSE,EQ
712,Gujarat Alkalies and Chemicals Limited,GUJALKALI,NSE,EQ
713,Gujarat Apollo Industries Limited,GUJAPOLLO,NSE,EQ
714,Gujarat Gas Limited,GUJGASLTD,NSE,EQ
715,Gujarat Raffia Industries Limited,GUJRAFFIA,NSE,BE
716,Gujarat Themis Biosyn Limited,GUJTHEM,NSE,EQ
717,Gulf Oil Lubricants India Limited,GULFOILLUB,NSE,EQ
718,GP Petroleums Limited,GULFPETRO,NSE,EQ
719,Gulshan Polyols Limited,GULPOLY,NSE,EQ
720,GVK Power & Infrastructure Limited,GVKPIL,NSE,BE
721,GVP Infotech Limited,GVPTECH,NSE,EQ
722,GE Vernova T&D India Limited,GVT&D,NSE,EQ
723,Hindustan Aeronautics Limited,HAL,NSE,EQ
724,Happiest Minds Technologies Limited,HAPPSTMNDS,NSE,EQ
725,Happy Forgings Limited,HAPPYFORGE,NSE,EQ
726,Hardwyn India Limited,HARDWYN,NSE,BE
727,Hariom Pipe Industries Limited,HARIOMPIPE,NSE,EQ
728,Harrisons  Malayalam Limited,HARRMALAYA,NSE,EQ
729,Harsha Engineers International Limited,HARSHA,NSE,EQ
730,Hathway Cable & Datacom Limited,HATHWAY,NSE,EQ
731,Hatsun Agro Product Limited,HATSUN,NSE,EQ
732,Havells India Limited,HAVELLS,NSE,EQ
733,Sri Havisha Hospitality and Infrastructure Limited,HAVISHA,NSE,EQ
734,HBL Engineering Limited,HBLENGINE,NSE,EQ
735,HB Stockholdings Limited,HBSL,NSE,EQ
736,Hindustan Construction Company Limited,HCC,NSE,EQ
737,Healthcare Global Enterprises Limited,HCG,NSE,EQ
738,HCL Infosystems Limited,HCL-INSYS,NSE,EQ
739,HCL Technologies Limited,HCLTECH,NSE,EQ
740,HDFC Asset Management Company Limited,HDFCAMC,NSE,EQ
741,HDFC Bank Limited,HDFCBANK,NSE,EQ
742,HDFC Life Insurance Company Limited,HDFCLIFE,NSE,EQ
743,Housing Development and Infrastructure Limited,HDIL,NSE,BZ
744,Heads UP Ventures Limited,HEADSUP,NSE,BE
745,HEC Infra Projects Limited,HECPROJECT,NSE,EQ
746,HEG Limited,HEG,NSE,EQ
747,HeidelbergCement India Limited,HEIDELBERG,NSE,EQ
748,Hemisphere Properties India Limited,HEMIPROP,NSE,EQ
749,Heranba Industries Limited,HERANBA,NSE,BE
750,Hercules Hoists Limited,HERCULES,NSE,EQ
751,Heritage Foods Limited,HERITGFOOD,NSE,EQ
752,Hero MotoCorp Limited,HEROMOTOCO,NSE,EQ
753,Hester Biosciences Limited,HESTERBIO,NSE,EQ
754,Heubach Colorants India Limited,HEUBACHIND,NSE,EQ
755,Hexa Tradex Limited,HEXATRADEX,NSE,EQ
756,Hexaware Technologies Limited,HEXT,NSE,EQ
757,HFCL Limited,HFCL,NSE,EQ
758,H.G. Infra Engineering Limited,HGINFRA,NSE,EQ
759,Hinduja Global Solutions Limited,HGS,NSE,EQ
760,Hikal Limited,HIKAL,NSE,EQ
761,HIL Limited,HIL,NSE,EQ
762,Hilton Metal Forging Limited,HILTON,NSE,EQ
763,Himatsingka Seide Limited,HIMATSEIDE,NSE,EQ
764,Hindalco Industries Limited,HINDALCO,NSE,EQ
765,Hindustan Composites Limited,HINDCOMPOS,NSE,EQ
766,Hindcon Chemicals Limited,HINDCON,NSE,BE
767,Hindustan Copper Limited,HINDCOPPER,NSE,EQ
768,Hindustan Motors Limited,HINDMOTORS,NSE,EQ
769,Hindusthan National Glass & Industries Limited,HINDNATGLS,NSE,BE
770,Hindustan Oil Exploration Company Limited,HINDOILEXP,NSE,EQ
771,Hindustan Petroleum Corporation Limited,HINDPETRO,NSE,EQ
772,Hindustan Unilever Limited,HINDUNILVR,NSE,EQ
773,Hindware Home Innovation Limited,HINDWAREAP,NSE,EQ
774,Hindustan Zinc Limited,HINDZINC,NSE,EQ
775,Hind Rectifiers Limited,HIRECT,NSE,EQ
776,Hisar Metal Industries Limited,HISARMETAL,NSE,EQ
777,Hi-Tech Pipes Limited,HITECH,NSE,EQ
778,Hitech Corporation Limited,HITECHCORP,NSE,EQ
779,The Hi-Tech Gears Limited,HITECHGEAR,NSE,BE
780,HLE Glascoat Limited,HLEGLAS,NSE,EQ
781,HLV LIMITED,HLVLTD,NSE,EQ
782,HMA Agro Industries Limited,HMAAGRO,NSE,EQ
783,HMT Limited,HMT,NSE,BZ
784,Hindustan Media Ventures Limited,HMVL,NSE,EQ
785,Hindustan Foods Limited,HNDFDS,NSE,EQ
786,Home First Finance Company India Limited,HOMEFIRST,NSE,EQ
787,Honasa Consumer Limited,HONASA,NSE,EQ
788,Honeywell Automation India Limited,HONAUT,NSE,EQ
789,Honda India Power Products Limited,HONDAPOWER,NSE,EQ
790,HOV Services Limited,HOVS,NSE,EQ
791,HP Adhesives Limited,HPAL,NSE,EQ
792,Hindprakash Industries Limited,HPIL,NSE,EQ
793,HPL Electric & Power Limited,HPL,NSE,EQ
794,Himadri Speciality Chemical Limited,HSCL,NSE,EQ
795,HT Media Limited,HTMEDIA,NSE,EQ
796,Hubtown Limited,HUBTOWN,NSE,EQ
797,Housing & Urban Development Corporation Limited,HUDCO,NSE,EQ
798,Huhtamaki India Limited,HUHTAMAKI,NSE,EQ
799,Hybrid Financial Services Limited,HYBRIDFIN,NSE,EQ
800,Hyundai Motor India Limited,HYUNDAI,NSE,EQ
801,ICDS Limited,ICDSLTD,NSE,BE
802,Ice Make Refrigeration Limited,ICEMAKE,NSE,EQ
803,ICICI Bank Limited,ICICIBANK,NSE,EQ
804,ICICI Lombard General Insurance Company Limited,ICICIGI,NSE,EQ
805,ICICI Prudential Life Insurance Company Limited,ICICIPRULI,NSE,EQ
806,Indo Count Industries Limited,ICIL,NSE,EQ
807,ICRA Limited,ICRA,NSE,EQ
808,IDBI Bank Limited,IDBI,NSE,EQ
809,Vodafone Idea Limited,IDEA,NSE,EQ
810,Ideaforge Technology Limited,IDEAFORGE,NSE,EQ
811,IDFC First Bank Limited,IDFCFIRSTB,NSE,EQ
812,Indiabulls Enterprises Limited,IEL,NSE,BE
813,Indian Energy Exchange Limited,IEX,NSE,EQ
814,IFB Agro Industries Limited,IFBAGRO,NSE,EQ
815,IFB Industries Limited,IFBIND,NSE,EQ
816,IFCI Limited,IFCI,NSE,EQ
817,IFGL Refractories Limited,IFGLEXPOR,NSE,EQ
818,Igarashi Motors India Limited,IGARASHI,NSE,EQ
819,International Gemmological Institute (India) Limited,IGIL,NSE,EQ
820,Indraprastha Gas Limited,IGL,NSE,EQ
821,IG Petrochemicals Limited,IGPL,NSE,EQ
822,IIFL Finance Limited,IIFL,NSE,EQ
823,IIFL Capital Services Limited,IIFLCAPS,NSE,EQ
824,Industrial Investment Trust Limited,IITL,NSE,EQ
825,IKIO Lighting Limited,IKIO,NSE,EQ
826,Inventurus Knowledge Solutions Limited,IKS,NSE,EQ
827,IL&FS Engineering and Construction Company Limited,IL&FSENGG,NSE,BZ
828,IL&FS Transportation Networks Limited,IL&FSTRANS,NSE,BZ
829,Imagicaaworld Entertainment Limited,IMAGICAA,NSE,EQ
830,Indian Metals & Ferro Alloys Limited,IMFA,NSE,EQ
831,India Motor Parts and Accessories Limited,IMPAL,NSE,EQ
832,Impex Ferro Tech Limited,IMPEXFERRO,NSE,BZ
833,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE,NSE,EQ
834,Indbank Merchant Banking Services Limited,INDBANK,NSE,EQ
835,Indegene Limited,INDGN,NSE,EQ
836,The Indian Hotels Company Limited,INDHOTEL,NSE,EQ
837,The India Cements Limited,INDIACEM,NSE,EQ
838,India Glycols Limited,INDIAGLYCO,NSE,EQ
839,Indiamart Intermesh Limited,INDIAMART,NSE,EQ
840,Indian Bank,INDIANB,NSE,EQ
841,Indian Card Clothing Company Limited,INDIANCARD,NSE,BE
842,Indian Hume Pipe Company Limited,INDIANHUME,NSE,EQ
843,India Shelter Finance Corporation Limited,INDIASHLTR,NSE,EQ
844,InterGlobe Aviation Limited,INDIGO,NSE,EQ
845,Indigo Paints Limited,INDIGOPNTS,NSE,EQ
846,India Nippon Electricals Limited,INDNIPPON,NSE,EQ
847,Indo Amines Limited,INDOAMIN,NSE,EQ
848,Indo Borax & Chemicals Limited,INDOBORAX,NSE,EQ
849,Indoco Remedies Limited,INDOCO,NSE,EQ
850,Indo Farm Equipment Limited,INDOFARM,NSE,EQ
851,Indo Rama Synthetics (India) Limited,INDORAMA,NSE,EQ
852,IndoStar Capital Finance Limited,INDOSTAR,NSE,EQ
853,Indo Tech Transformers Limited,INDOTECH,NSE,EQ
854,Indo Thai Securities Limited,INDOTHAI,NSE,BE
855,Indo Us Biotech Limited,INDOUS,NSE,BE
856,Indowind Energy Limited,INDOWIND,NSE,EQ
857,Indraprastha Medical Corporation Limited,INDRAMEDCO,NSE,EQ
858,Ind-Swift Laboratories Limited,INDSWFTLAB,NSE,EQ
859,Ind-Swift Limited,INDSWFTLTD,NSE,BE
860,Indian Terrain Fashions Limited,INDTERRAIN,NSE,EQ
861,IndusInd Bank Limited,INDUSINDBK,NSE,EQ
862,Indus Towers Limited,INDUSTOWER,NSE,EQ
863,Infibeam Avenues Limited,INFIBEAM,NSE,EQ
864,InfoBeans Technologies Limited,INFOBEAN,NSE,EQ
865,Infomedia Press Limited,INFOMEDIA,NSE,EQ
866,Infosys Limited,INFY,NSE,EQ
867,Ingersoll Rand (India) Limited,INGERRAND,NSE,EQ
868,Innova Captab Limited,INNOVACAP,NSE,EQ
869,Innovana Thinklabs Limited,INNOVANA,NSE,EQ
870,Inox Green Energy Services Limited,INOXGREEN,NSE,EQ
871,INOX India Limited,INOXINDIA,NSE,EQ
872,Inox Wind Limited,INOXWIND,NSE,EQ
873,Insecticides (India) Limited,INSECTICID,NSE,EQ
874,Inspirisys Solutions Limited,INSPIRISYS,NSE,EQ
875,Intellect Design Arena Limited,INTELLECT,NSE,EQ
876,Intense Technologies Limited,INTENTECH,NSE,EQ
877,Interarch Building Products Limited,INTERARCH,NSE,EQ
878,International Conveyors Limited,INTLCONV,NSE,EQ
879,Inventure Growth & Securities Limited,INVENTURE,NSE,EQ
880,Indian Overseas Bank,IOB,NSE,EQ
881,Indian Oil Corporation Limited,IOC,NSE,EQ
882,IOL Chemicals and Pharmaceuticals Limited,IOLCP,NSE,EQ
883,ION Exchange (India) Limited,IONEXCHANG,NSE,EQ
884,IPCA Laboratories Limited,IPCALAB,NSE,EQ
885,India Pesticides Limited,IPL,NSE,EQ
886,IRB Infrastructure Developers Limited,IRB,NSE,EQ
887,Ircon International Limited,IRCON,NSE,EQ
888,Indian Railway Catering And Tourism Corporation Limited,IRCTC,NSE,EQ
889,Indian Renewable Energy Development Agency Limited,IREDA,NSE,EQ
890,Indian Railway Finance Corporation Limited,IRFC,NSE,EQ
891,Iris Business Services Limited,IRIS,NSE,BE
892,Iris Clothings Limited,IRISDOREME,NSE,EQ
893,IRM Energy Limited,IRMENERGY,NSE,EQ
894,ICICI Securities Limited,ISEC,NSE,EQ
895,Intrasoft Technologies Limited,ISFT,NSE,EQ
896,Isgec Heavy Engineering Limited,ISGEC,NSE,EQ
897,ITC Limited,ITC,NSE,EQ
898,ITC Hotels Limited,ITCHOTELS,NSE,EQ
899,India Tourism Development Corporation Limited,ITDC,NSE,EQ
900,ITD Cementation India Limited,ITDCEM,NSE,EQ
901,ITI Limited,ITI,NSE,BE
902,IL&FS Investment Managers Limited,IVC,NSE,EQ
903,IVP Limited,IVP,NSE,EQ
904,Inox Wind Energy Limited,IWEL,NSE,EQ
905,Le Travenues Technology Limited,IXIGO,NSE,EQ
906,IZMO Limited,IZMO,NSE,BE
907,The Jammu & Kashmir Bank Limited,J&KBANK,NSE,EQ
908,Jagran Prakashan Limited,JAGRAN,NSE,EQ
909,Jagsonpal Pharmaceuticals Limited,JAGSNPHARM,NSE,EQ
910,Jai Balaji Industries Limited,JAIBALAJI,NSE,EQ
911,Jai Corp Limited,JAICORPLTD,NSE,EQ
912,Nandani Creation Limited,JAIPURKURT,NSE,EQ
913,Jamna Auto Industries Limited,JAMNAAUTO,NSE,EQ
914,Jash Engineering Limited,JASH,NSE,EQ
915,Jayant Agro Organics Limited,JAYAGROGN,NSE,EQ
916,Jay Bharat Maruti Limited,JAYBARMARU,NSE,EQ
917,Jayaswal Neco Industries Limited,JAYNECOIND,NSE,EQ
918,Jayshree Tea & Industries Limited,JAYSREETEA,NSE,EQ
919,JB Chemicals & Pharmaceuticals Limited,JBCHEPHARM,NSE,EQ
920,JBM Auto Limited,JBMA,NSE,EQ
921,Johnson Controls - Hitachi Air Conditioning India Limited,JCHAC,NSE,EQ
922,Jet Freight Logistics Limited,JETFREIGHT,NSE,BE
923,J.G.Chemicals Limited,JGCHEM,NSE,EQ
924,JHS Svendgaard Laboratories Limited,JHS,NSE,BE
925,Jindal Photo Limited,JINDALPHOT,NSE,EQ
926,Jindal Poly Films Limited,JINDALPOLY,NSE,EQ
927,Jindal Saw Limited,JINDALSAW,NSE,EQ
928,Jindal Steel & Power Limited,JINDALSTEL,NSE,EQ
929,Jindal Drilling And Industries Limited,JINDRILL,NSE,EQ
